dir,t_in,t_out,entry,exit,lots,move,pnl,reason,bal,p10,p30,h4body,mfe,mae,_b
-1,2026-07-24 05:55:00,2026-07-24 07:55:00,4025.52,4027.1200000000003,0.01,-1.6000000000003638,-1.6000000000003638,TIME,10381.789999999988,82.5221075984526,0.804937813447862,1.3583080376798644,2.1099999999996726,-8.519999999999982,Q4 high
-1,2026-07-28 03:23:00,2026-07-28 05:23:00,4063.07,4048.51,0.01,14.559999999999945,14.559999999999945,TIME,10396.349999999988,70.46197788469698,0.8838200678216993,0.20927702410396268,20.34999999999991,-3.4400000000000546,Q2
-1,2026-07-28 13:10:00,2026-07-28 15:10:00,4021.86,4026.54,0.01,-4.679999999999836,-4.679999999999836,TIME,10391.669999999987,91.32782652913637,0.5976902980496168,1.146605976017999,4.579999999999927,-10.900000000000091,Q4 high
-1,2026-07-29 14:10:00,2026-07-29 16:10:00,4026.03,4016.4900000000002,0.01,9.539999999999964,9.539999999999964,TIME,10401.209999999988,64.65427756687096,0.37673847646630604,0.08756631930759984,16.490000000000236,-10.389999999999873,Q1 low
-1,2026-07-29 16:10:00,2026-07-29 18:10:00,4016.19,4010.04,0.01,6.150000000000091,6.150000000000091,TIME,10407.359999999988,65.27597797766738,0.370428010356523,0.17540425480540844,19.879999999999654,-7.410000000000309,Q1 low
1,2026-07-30 02:01:00,2026-07-30 03:43:00,4090.9700000000003,4065.9700000000003,0.01,-25.0,-25.0,SL,10382.359999999988,82.38049243328,0.8321870153379941,0.5765764768633899,9.399999999999636,-25.090000000000146,Q3
1,2026-07-30 12:05:00,2026-07-30 14:05:00,4066.67,4078.72,0.01,12.049999999999727,12.049999999999727,TIME,10394.409999999987,69.56549700957854,0.9710724358252774,0.040545259650848424,16.289999999999964,-5.980000000000018,Q1 low
1,2026-07-30 14:06:00,2026-07-30 16:06:00,4080.1400000000003,4068.78,0.01,-11.360000000000127,-11.360000000000127,TIME,10383.049999999987,77.58965489039956,0.46923165101529984,0.26311733782529856,6.529999999999745,-15.080000000000382,Q2
-1,2026-07-31 09:02:00,2026-07-31 11:02:00,4073.0,4066.26,0.01,6.739999999999782,6.739999999999782,TIME,10389.789999999986,65.27569534213231,0.7763884568892562,0.006436323454138251,7.049999999999727,-14.789999999999964,Q1 low
-1,2026-07-31 12:23:00,2026-07-31 14:23:00,4054.19,4059.4100000000003,0.01,-5.220000000000255,-5.220000000000255,TIME,10384.569999999985,75.92716624457542,0.8183520142879706,0.3851110690268975,3.599999999999909,-5.550000000000182,Q2
-1,2026-07-31 15:30:00,2026-07-31 17:30:00,4047.23,4039.0800000000004,0.01,8.149999999999636,8.149999999999636,TIME,10392.719999999985,91.2819275803919,1.497001373034047,0.8094026289704802,25.799999999999727,-4.650000000000091,Q3
1,2026-08-03 09:20:00,2026-08-03 11:20:00,4069.71,4057.83,0.01,-11.88000000000011,-11.88000000000011,TIME,10380.839999999986,71.14850512700131,0.7569306777773164,0.09550970510803367,2.1599999999998545,-17.63000000000011,Q1 low
-1,2026-08-03 13:50:00,2026-08-03 15:50:00,4048.62,4044.11,0.01,4.5099999999997635,4.5099999999997635,TIME,10385.349999999986,71.34011614896501,0.5778401286916552,0.0219320109051557,6.069999999999709,-16.300000000000182,Q1 low
-1,2026-08-03 16:05:00,2026-08-03 18:05:00,4041.92,4032.3500000000004,0.01,9.569999999999709,9.569999999999709,TIME,10394.919999999986,80.28174932262651,0.6208049360818578,0.16485708127490134,22.58999999999969,-4.420000000000073,Q1 low
1,2026-08-04 08:25:00,2026-08-04 10:25:00,4063.44,4065.49,0.01,2.049999999999727,2.049999999999727,TIME,10396.969999999985,65.84390290129944,0.8565923865617204,0.21064908251121217,4.320000000000164,-7.760000000000218,Q2
1,2026-08-04 17:09:00,2026-08-04 19:09:00,4090.69,4086.36,0.01,-4.329999999999927,-4.329999999999927,TIME,10392.639999999985,79.33657375938864,0.54505662781318,0.4239894479478412,1.3299999999999272,-16.289999999999964,Q2
1,2026-08-05 06:11:00,2026-08-05 08:11:00,4134.83,4136.47,0.01,1.6400000000003274,1.6400000000003274,TIME,10394.279999999984,91.42054221998627,0.6825625983824014,0.7576245877463716,6.690000000000509,-7.470000000000255,Q3
1,2026-08-05 08:36:00,2026-08-05 10:36:00,4145.78,4162.78,0.01,17.0,17.0,TIME,10411.279999999984,87.55137560811193,0.8963938370902207,1.289544627431785,33.64000000000033,-0.6499999999996362,Q4 high
1,2026-08-05 17:00:00,2026-08-05 19:00:00,4206.14,4232.73,0.01,26.589999999999236,26.589999999999236,TIME,10437.869999999984,83.33345392138823,0.8438502943352539,1.6114937023449039,58.98999999999978,-2.4000000000005457,Q4 high
1,2026-08-06 03:22:00,2026-08-06 05:22:00,4277.87,4294.01,0.01,16.140000000000327,16.140000000000327,TIME,10454.009999999984,74.5066625765555,0.6105291893309669,1.9425952390655006,26.11999999999989,-5.5,Q4 high
1,2026-08-06 12:00:00,2026-08-06 14:00:00,4278.53,4270.79,0.01,-7.739999999999782,-7.739999999999782,TIME,10446.269999999984,84.68745600938628,0.6781566403466419,1.1930267416578824,6.170000000000073,-13.86999999999989,Q4 high
