2024.07.25,21:30,2358.17,2360.31,2356.57,2357.22,16407
2024.07.25,22:00,2357.19,2362.80,2356.12,2362.52,14036
2024.07.25,22:30,2362.52,2363.92,2361.93,2362.56,15673
2024.07.25,23:00,2362.57,2363.01,2359.39,2361.66,3479
2024.07.25,23:30,2361.56,2365.24,2361.49,2364.53,2322
2024.07.26,01:00,2363.91,2365.40,2363.53,2363.56,1076
2024.07.26,01:30,2363.53,2363.78,2362.82,2363.28,1014
2024.07.26,02:00,2363.29,2364.13,2362.40,2362.62,2179
2024.07.26,02:30,2362.63,2364.74,2362.03,2363.77,2185
2024.07.26,03:00,2363.79,2365.37,2363.35,2363.63,3393
2024.07.26,03:30,2363.64,2365.25,2362.18,2362.67,4038
2024.07.26,04:00,2362.64,2365.66,2355.85,2365.21,10206
2024.07.26,04:30,2365.22,2373.91,2365.14,2373.56,9636
2024.07.26,05:00,2373.55,2374.11,2370.46,2373.14,6041
2024.07.26,05:30,2373.09,2379.35,2372.69,2374.21,7774
2024.07.26,06:00,2374.22,2378.33,2372.29,2376.55,7252
2024.07.26,06:30,2376.54,2376.61,2371.53,2371.74,4421
2024.07.26,07:00,2371.76,2372.83,2370.07,2372.52,3268
2024.07.26,07:30,2372.53,2372.55,2369.74,2369.75,3639
2024.07.26,08:00,2369.77,2372.18,2368.18,2372.15,12907
2024.07.26,08:30,2372.16,2375.32,2371.78,2374.27,18778
2024.07.26,09:00,2374.27,2374.42,2365.24,2367.76,20398
2024.07.26,09:30,2367.77,2370.46,2366.93,2369.56,19734
2024.07.26,10:00,2369.56,2371.91,2369.03,2371.05,17140
2024.07.26,10:30,2370.96,2371.95,2367.68,2371.55,17923
2024.07.26,11:00,2371.66,2373.85,2369.34,2371.88,17480
2024.07.26,11:30,2371.87,2374.18,2370.12,2372.95,17206
2024.07.26,12:00,2372.96,2374.52,2371.67,2373.38,15524
2024.07.26,12:30,2373.38,2374.48,2371.70,2373.81,15075
2024.07.26,13:00,2373.81,2374.22,2372.66,2373.39,13121
2024.07.26,13:30,2373.40,2375.34,2372.68,2372.77,13346
2024.07.26,14:00,2372.68,2373.92,2370.26,2373.22,14528
2024.07.26,14:30,2373.23,2375.75,2372.54,2373.21,14681
2024.07.26,15:00,2373.20,2376.62,2370.99,2373.11,18142
2024.07.26,15:30,2373.13,2379.05,2371.13,2377.54,25919
2024.07.26,16:00,2377.55,2379.98,2373.99,2379.06,24784
2024.07.26,16:30,2379.06,2383.21,2376.46,2381.71,26155
2024.07.26,17:00,2381.69,2390.83,2380.37,2384.98,27407
2024.07.26,17:30,2384.96,2387.55,2380.97,2381.88,26124
2024.07.26,18:00,2381.88,2386.56,2379.96,2384.63,24153
2024.07.26,18:30,2384.63,2386.95,2383.80,2385.16,18152
2024.07.26,19:00,2385.20,2389.17,2384.59,2387.81,17605
2024.07.26,19:30,2387.80,2390.44,2386.67,2389.16,16035
2024.07.26,20:00,2389.17,2389.21,2381.73,2382.11,15748
2024.07.26,20:30,2382.06,2384.70,2381.10,2383.45,16675
2024.07.26,21:00,2383.45,2386.28,2383.06,2385.44,14232
2024.07.26,21:30,2385.49,2385.49,2382.77,2384.39,13299
2024.07.26,22:00,2384.38,2386.46,2382.67,2385.73,12756
2024.07.26,22:30,2385.78,2387.11,2384.14,2386.39,13734
2024.07.26,23:00,2386.36,2388.29,2385.39,2386.37,3066
2024.07.26,23:30,2386.27,2388.70,2385.86,2387.15,1852
2024.07.29,01:00,2388.02,2403.12,2387.20,2397.18,3887
2024.07.29,01:30,2397.11,2398.31,2395.03,2395.75,2056
2024.07.29,02:00,2395.76,2397.30,2394.62,2395.72,1499
2024.07.29,02:30,2395.51,2398.94,2394.97,2396.98,2327
2024.07.29,03:00,2397.03,2399.19,2397.03,2398.79,3705
2024.07.29,03:30,2398.71,2401.66,2397.81,2400.06,4736
2024.07.29,04:00,2400.11,2402.52,2395.29,2395.70,8597
2024.07.29,04:30,2395.68,2396.11,2388.63,2392.79,7991
2024.07.29,05:00,2392.77,2394.23,2390.96,2393.46,5891
2024.07.29,05:30,2393.43,2394.72,2391.30,2393.22,5231
2024.07.29,06:00,2393.17,2395.24,2392.20,2393.30,4931
2024.07.29,06:30,2393.27,2394.83,2391.91,2394.61,2947
2024.07.29,07:00,2394.60,2396.04,2393.89,2394.40,3495
2024.07.29,07:30,2394.42,2395.82,2393.31,2394.81,3131
2024.07.29,08:00,2394.84,2396.28,2393.60,2394.02,10300
2024.07.29,08:30,2394.02,2394.25,2390.23,2392.75,16153
2024.07.29,09:00,2392.75,2395.44,2391.84,2392.31,16398
2024.07.29,09:30,2392.30,2395.41,2390.74,2391.77,17019
2024.07.29,10:00,2391.77,2392.54,2389.47,2392.15,18948
2024.07.29,10:30,2392.15,2394.41,2389.93,2391.59,19638
2024.07.29,11:00,2391.60,2392.75,2387.09,2387.81,18924
2024.07.29,11:30,2387.81,2391.12,2386.93,2390.38,16523
2024.07.29,12:00,2390.39,2393.27,2390.36,2392.82,15041
2024.07.29,12:30,2392.80,2393.46,2389.80,2392.77,15207
2024.07.29,13:00,2392.77,2395.46,2392.00,2394.92,13344
2024.07.29,13:30,2394.92,2395.40,2392.29,2392.56,15003
2024.07.29,14:00,2392.56,2393.06,2390.17,2390.52,14437
2024.07.29,14:30,2390.53,2391.87,2386.86,2387.72,16338
2024.07.29,15:00,2387.73,2391.07,2385.49,2390.39,19561
2024.07.29,15:30,2390.38,2394.22,2389.90,2393.88,19146
2024.07.29,16:00,2393.90,2396.78,2391.85,2393.58,21900
2024.07.29,16:30,2393.56,2396.44,2389.83,2391.88,25201
2024.07.29,17:00,2392.03,2394.11,2388.25,2390.22,23143
2024.07.29,17:30,2390.23,2390.84,2380.11,2381.18,23932
2024.07.29,18:00,2381.18,2383.03,2369.65,2374.91,24604
2024.07.29,18:30,2374.91,2379.73,2373.05,2376.80,19799
2024.07.29,19:00,2376.80,2377.88,2374.51,2376.85,16046
